concurso;strategy;ordering;distribution_id;hits;hit_14;hit_13;hit_12;p13_plus_empirical;p12_plus_empirical;double_games;ticket
1023;margin;margin;T1=14|T2=5|T3=0;10;0;0;0;0.00568182;0.02840909;4,11,12,13,14;1|1|1|12|2|1|2|1|2|1|1X|12|X2|1X
1023;ratio;ratio;T1=14|T2=5|T3=0;10;0;0;0;0.00568182;0.02840909;4,11,12,13,14;1|1|1|12|2|1|2|1|2|1|1X|12|X2|1X
1023;hist_top1;hist_top1;T1=14|T2=5|T3=0;10;0;0;0;0.00000000;0.03409091;1,2,6,7,10;1X|1X|1|2|2|1X|X2|1|2|1X|1|1|2|1
1023;hist_top2;hist_top2;T1=14|T2=5|T3=0;10;0;0;0;0.00568182;0.03977273;1,2,7,10,14;1X|1X|1|2|2|1|X2|1|2|1X|1|1|2|1X
1023;exact;exact;T1=14|T2=5|T3=0;10;0;0;0;0.00568182;0.03409091;4,11,12,13,14;1|1|1|12|2|1|2|1|2|1|1X|12|X2|1X
1024;gain;gain;T1=14|T2=5|T3=0;8;0;0;0;0.00564972;0.03389831;3,5,10,11,14;1|1|1X|1|12|2|1|2|2|12|12|1|1|1X
1024;top2_probability;top2_probability;T1=14|T2=5|T3=0;8;0;0;0;0.00564972;0.03389831;3,5,10,11,14;1|1|1X|1|12|2|1|2|2|12|12|1|1|1X
1024;uncertainty;uncertainty;T1=14|T2=5|T3=0;8;0;0;0;0.00564972;0.03954802;5,6,10,11,14;1|1|1|1|12|12|1|2|2|12|12|1|1|1X
1024;margin;margin;T1=14|T2=5|T3=0;8;0;0;0;0.00564972;0.02824859;5,6,10,11,14;1|1|1|1|12|12|1|2|2|12|12|1|1|1X
1024;ratio;ratio;T1=14|T2=5|T3=0;8;0;0;0;0.00564972;0.02824859;5,6,10,11,14;1|1|1|1|12|12|1|2|2|12|12|1|1|1X
1024;hist_top1;hist_top1;T1=14|T2=5|T3=0;7;0;0;0;0.00000000;0.03389831;1,2,6,7,10;1X|1X|1|1|2|12|1X|2|2|12|2|1|1|1
1024;hist_top2;hist_top2;T1=14|T2=5|T3=0;7;0;0;0;0.00564972;0.03954802;1,2,7,10,14;1X|1X|1|1|2|2|1X|2|2|12|2|1|1|1X
1024;exact;exact;T1=14|T2=5|T3=0;8;0;0;0;0.00564972;0.03389831;5,6,10,11,14;1|1|1|1|12|12|1|2|2|12|12|1|1|1X
1025;gain;gain;T1=14|T2=5|T3=0;12;0;0;1;0.00561798;0.03932584;2,10,11,12,13;2|12|2|2|1|1|1|1|2|12|12|X2|12|1
1025;top2_probability;top2_probability;T1=14|T2=5|T3=0;12;0;0;1;0.00561798;0.03932584;2,10,11,12,13;2|12|2|2|1|1|1|1|2|12|12|X2|12|1
1025;uncertainty;uncertainty;T1=14|T2=5|T3=0;12;0;0;1;0.00561798;0.04494382;1,10,11,12,13;X2|1|2|2|1|1|1|1|2|12|12|X2|12|1
1025;margin;margin;T1=14|T2=5|T3=0;12;0;0;1;0.00561798;0.03370787;1,10,11,12,13;X2|1|2|2|1|1|1|1|2|12|12|X2|12|1
1025;ratio;ratio;T1=14|T2=5|T3=0;12;0;0;1;0.00561798;0.03370787;1,10,11,12,13;X2|1|2|2|1|1|1|1|2|12|12|X2|12|1
1025;hist_top1;hist_top1;T1=14|T2=5|T3=0;11;0;0;0;0.00000000;0.03370787;1,2,6,7,10;X2|12|2|2|1|1X|1X|1|2|12|2|2|1|1
1025;hist_top2;hist_top2;T1=14|T2=5|T3=0;11;0;0;0;0.00561798;0.03932584;1,2,7,10,14;X2|12|2|2|1|1|1X|1|2|12|2|2|1|1X
1025;exact;exact;T1=14|T2=5|T3=0;12;0;0;1;0.00561798;0.03932584;1,2,10,11,13;X2|12|2|2|1|1|1|1|2|12|12|2|12|1
1026;gain;gain;T1=14|T2=5|T3=0;10;0;0;0;0.00558659;0.03910615;3,4,7,12,13;1|1|X2|1X|1|1|12|1|1|1|1|1X|1X|1
1026;top2_probability;top2_probability;T1=14|T2=5|T3=0;10;0;0;0;0.00558659;0.03910615;3,4,7,12,13;1|1|X2|1X|1|1|12|1|1|1|1|1X|1X|1
1026;uncertainty;uncertainty;T1=14|T2=5|T3=0;10;0;0;0;0.00558659;0.04469274;3,4,7,12,13;1|1|X2|1X|1|1|12|1|1|1|1|1X|1X|1
1026;margin;margin;T1=14|T2=5|T3=0;10;0;0;0;0.00558659;0.03351955;3,4,7,12,13;1|1|X2|1X|1|1|12|1|1|1|1|1X|1X|1
1026;ratio;ratio;T1=14|T2=5|T3=0;10;0;0;0;0.00558659;0.03351955;3,4,7,12,13;1|1|X2|1X|1|1|12|1|1|1|1|1X|1X|1
1026;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00000000;0.03351955;1,2,6,7,10;1X|1X|2|1|1|1X|12|1|1|1X|1|1|1|1
1026;hist_top2;hist_top2;T1=14|T2=5|T3=0;8;0;0;0;0.00558659;0.03910615;1,2,7,10,14;1X|1X|2|1|1|1|12|1|1|1X|1|1|1|1X
1026;exact;exact;T1=14|T2=5|T3=0;10;0;0;0;0.00558659;0.03910615;3,4,7,12,13;1|1|X2|1X|1|1|12|1|1|1|1|1X|1X|1
1027;gain;gain;T1=14|T2=5|T3=0;8;0;0;0;0.00555556;0.03888889;5,10,11,13,14;1|2|1|1|1X|1|1|1|1|1X|12|2|12|1X
1027;top2_probability;top2_probability;T1=14|T2=5|T3=0;8;0;0;0;0.00555556;0.03888889;5,10,11,13,14;1|2|1|1|1X|1|1|1|1|1X|12|2|12|1X
1027;uncertainty;uncertainty;T1=14|T2=5|T3=0;8;0;0;0;0.00555556;0.04444444;5,9,10,11,13;1|2|1|1|1X|1|1|1|1X|1X|12|2|12|1
1027;margin;margin;T1=14|T2=5|T3=0;8;0;0;0;0.00555556;0.03333333;5,9,10,11,13;1|2|1|1|1X|1|1|1|1X|1X|12|2|12|1
1027;ratio;ratio;T1=14|T2=5|T3=0;8;0;0;0;0.00555556;0.03333333;5,10,11,13,14;1|2|1|1|1X|1|1|1|1|1X|12|2|12|1X
1027;hist_top1;hist_top1;T1=14|T2=5|T3=0;7;0;0;0;0.00000000;0.03333333;1,2,6,7,10;1X|X2|1|1|1|1X|1X|1|1|1X|1|2|1|1
1027;hist_top2;hist_top2;T1=14|T2=5|T3=0;7;0;0;0;0.00555556;0.03888889;1,2,7,10,14;1X|X2|1|1|1|1|1X|1|1|1X|1|2|1|1X
1027;exact;exact;T1=14|T2=5|T3=0;8;0;0;0;0.00555556;0.03888889;5,10,11,13,14;1|2|1|1|1X|1|1|1|1|1X|12|2|12|1X
1028;gain;gain;T1=14|T2=5|T3=0;8;0;0;0;0.00552486;0.03867403;2,4,8,9,14;2|1X|1|X2|2|2|2|X2|12|2|2|2|2|12
1028;top2_probability;top2_probability;T1=14|T2=5|T3=0;8;0;0;0;0.00552486;0.03867403;2,4,8,9,14;2|1X|1|X2|2|2|2|X2|12|2|2|2|2|12
1028;uncertainty;uncertainty;T1=14|T2=5|T3=0;8;0;0;0;0.00552486;0.04419890;2,4,8,9,14;2|1X|1|X2|2|2|2|X2|12|2|2|2|2|12
1028;margin;margin;T1=14|T2=5|T3=0;8;0;0;0;0.00552486;0.03314917;2,4,8,9,14;2|1X|1|X2|2|2|2|X2|12|2|2|2|2|12
1028;ratio;ratio;T1=14|T2=5|T3=0;8;0;0;0;0.00552486;0.03314917;2,4,8,9,14;2|1X|1|X2|2|2|2|X2|12|2|2|2|2|12
1028;hist_top1;hist_top1;T1=14|T2=5|T3=0;7;0;0;0;0.00000000;0.03314917;1,2,6,7,10;X2|1X|1|2|2|X2|X2|2|1|X2|2|2|2|1
1028;hist_top2;hist_top2;T1=14|T2=5|T3=0;8;0;0;0;0.00552486;0.03867403;1,2,7,10,14;X2|1X|1|2|2|2|X2|2|1|X2|2|2|2|12
1028;exact;exact;T1=14|T2=5|T3=0;8;0;0;0;0.00552486;0.03867403;2,4,8,9,14;2|1X|1|X2|2|2|2|X2|12|2|2|2|2|12
1029;gain;gain;T1=14|T2=5|T3=0;10;0;0;0;0.00549451;0.03846154;4,9,10,11,12;2|2|1|12|2|1|1|2|12|1X|12|12|2|2
1029;top2_probability;top2_probability;T1=14|T2=5|T3=0;10;0;0;0;0.00549451;0.03846154;4,9,10,11,12;2|2|1|12|2|1|1|2|12|1X|12|12|2|2
1029;uncertainty;uncertainty;T1=14|T2=5|T3=0;10;0;0;0;0.00549451;0.04395604;4,9,10,11,12;2|2|1|12|2|1|1|2|12|1X|12|12|2|2
1029;margin;margin;T1=14|T2=5|T3=0;10;0;0;0;0.00549451;0.03296703;4,9,10,11,12;2|2|1|12|2|1|1|2|12|1X|12|12|2|2
1029;ratio;ratio;T1=14|T2=5|T3=0;10;0;0;0;0.00549451;0.03296703;4,9,10,11,12;2|2|1|12|2|1|1|2|12|1X|12|12|2|2
1029;hist_top1;hist_top1;T1=14|T2=5|T3=0;10;0;0;0;0.00000000;0.03296703;1,2,6,7,10;X2|X2|1|2|2|1X|1X|2|2|1X|2|1|2|2
1029;hist_top2;hist_top2;T1=14|T2=5|T3=0;10;0;0;0;0.00549451;0.03846154;1,2,7,10,14;X2|X2|1|2|2|1|1X|2|2|1X|2|1|2|X2
1029;exact;exact;T1=14|T2=5|T3=0;10;0;0;0;0.00549451;0.03846154;4,9,10,11,12;2|2|1|12|2|1|1|2|12|1X|12|12|2|2
1030;gain;gain;T1=14|T2=5|T3=0;9;0;0;0;0.00546448;0.03825137;1,3,4,8,9;12|2|12|1X|1|1|1|1X|12|2|2|1|1|1
1030;top2_probability;top2_probability;T1=14|T2=5|T3=0;9;0;0;0;0.00546448;0.03825137;1,3,4,8,9;12|2|12|1X|1|1|1|1X|12|2|2|1|1|1
1030;uncertainty;uncertainty;T1=14|T2=5|T3=0;9;0;0;0;0.00546448;0.04371585;1,3,4,9,10;12|2|12|1X|1|1|1|1|12|12|2|1|1|1
1030;margin;margin;T1=14|T2=5|T3=0;9;0;0;0;0.00546448;0.03278689;1,3,4,8,9;12|2|12|1X|1|1|1|1X|12|2|2|1|1|1
1030;ratio;ratio;T1=14|T2=5|T3=0;9;0;0;0;0.00546448;0.03278689;1,3,4,8,9;12|2|12|1X|1|1|1|1X|12|2|2|1|1|1
1030;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00000000;0.03278689;1,2,6,7,10;12|X2|2|1|1|1X|1X|1|1|12|2|1|1|1
1030;hist_top2;hist_top2;T1=14|T2=5|T3=0;10;0;0;0;0.00546448;0.03825137;1,2,7,10,14;12|X2|2|1|1|1|1X|1|1|12|2|1|1|1X
1030;exact;exact;T1=14|T2=5|T3=0;9;0;0;0;0.00546448;0.03825137;1,3,4,8,9;12|2|12|1X|1|1|1|1X|12|2|2|1|1|1
1031;gain;gain;T1=14|T2=5|T3=0;4;0;0;0;0.00543478;0.03804348;2,8,10,11,14;1|X2|2|1|2|1|1|1X|1|12|12|2|2|X2
1031;top2_probability;top2_probability;T1=14|T2=5|T3=0;4;0;0;0;0.00543478;0.03804348;2,8,10,11,14;1|X2|2|1|2|1|1|1X|1|12|12|2|2|X2
1031;uncertainty;uncertainty;T1=14|T2=5|T3=0;4;0;0;0;0.00543478;0.04347826;2,7,10,11,14;1|X2|2|1|2|1|1X|1|1|12|12|2|2|X2
1031;margin;margin;T1=14|T2=5|T3=0;4;0;0;0;0.00543478;0.03260870;2,8,10,11,14;1|X2|2|1|2|1|1|1X|1|12|12|2|2|X2
1031;ratio;ratio;T1=14|T2=5|T3=0;4;0;0;0;0.00543478;0.03260870;2,8,10,11,14;1|X2|2|1|2|1|1|1X|1|12|12|2|2|X2
1031;hist_top1;hist_top1;T1=14|T2=5|T3=0;6;0;0;0;0.00000000;0.03260870;1,2,6,7,10;1X|X2|2|1|2|1X|1X|1|1|12|1|2|2|2
1031;hist_top2;hist_top2;T1=14|T2=5|T3=0;5;0;0;0;0.00543478;0.03804348;1,2,7,10,14;1X|X2|2|1|2|1|1X|1|1|12|1|2|2|X2
1031;exact;exact;T1=14|T2=5|T3=0;4;0;0;0;0.00543478;0.03804348;2,8,10,11,14;1|X2|2|1|2|1|1|1X|1|12|12|2|2|X2
1032;gain;gain;T1=14|T2=5|T3=0;6;0;0;0;0.00540541;0.03783784;5,6,8,9,10;2|1|1|1|1X|1X|2|12|12|1X|1|1|1|1
1032;top2_probability;top2_probability;T1=14|T2=5|T3=0;6;0;0;0;0.00540541;0.03783784;5,6,8,9,10;2|1|1|1|1X|1X|2|12|12|1X|1|1|1|1
1032;uncertainty;uncertainty;T1=14|T2=5|T3=0;7;0;0;0;0.00540541;0.04324324;1,5,6,8,9;12|1|1|1|1X|1X|2|12|12|1|1|1|1|1
1032;margin;margin;T1=14|T2=5|T3=0;7;0;0;0;0.00540541;0.03243243;1,5,6,8,9;12|1|1|1|1X|1X|2|12|12|1|1|1|1|1
1032;ratio;ratio;T1=14|T2=5|T3=0;6;0;0;0;0.00540541;0.03243243;5,6,8,9,10;2|1|1|1|1X|1X|2|12|12|1X|1|1|1|1
1032;hist_top1;hist_top1;T1=14|T2=5|T3=0;7;0;0;0;0.00000000;0.03243243;1,2,6,7,10;12|12|1|1|1|1X|X2|1|1|1X|1|1|1|1
1032;hist_top2;hist_top2;T1=14|T2=5|T3=0;7;0;0;0;0.00540541;0.03783784;1,2,7,10,14;12|12|1|1|1|1|X2|1|1|1X|1|1|1|1X
1032;exact;exact;T1=14|T2=5|T3=0;6;0;0;0;0.00540541;0.03783784;5,6,8,9,10;2|1|1|1|1X|1X|2|12|12|1X|1|1|1|1
1033;gain;gain;T1=14|T2=5|T3=0;10;0;0;0;0.00537634;0.03763441;4,6,10,12,14;1|2|1|12|1|12|2|1|2|12|1|12|1|1X
1033;top2_probability;top2_probability;T1=14|T2=5|T3=0;10;0;0;0;0.00537634;0.03763441;4,6,10,12,14;1|2|1|12|1|12|2|1|2|12|1|12|1|1X
1033;uncertainty;uncertainty;T1=14|T2=5|T3=0;10;0;0;0;0.00537634;0.04301075;4,6,10,12,14;1|2|1|12|1|12|2|1|2|12|1|12|1|1X
1033;margin;margin;T1=14|T2=5|T3=0;10;0;0;0;0.00537634;0.03225806;4,6,10,12,14;1|2|1|12|1|12|2|1|2|12|1|12|1|1X
1033;ratio;ratio;T1=14|T2=5|T3=0;10;0;0;0;0.00537634;0.03225806;4,6,10,12,14;1|2|1|12|1|12|2|1|2|12|1|12|1|1X
1033;hist_top1;hist_top1;T1=14|T2=5|T3=0;8;0;0;0;0.00000000;0.03225806;1,2,6,7,10;1X|X2|1|2|1|12|12|1|2|12|1|2|1|1
1033;hist_top2;hist_top2;T1=14|T2=5|T3=0;8;0;0;0;0.00537634;0.03763441;1,2,7,10,14;1X|X2|1|2|1|1|12|1|2|12|1|2|1|1X
1033;exact;exact;T1=14|T2=5|T3=0;10;0;0;0;0.00537634;0.03763441;4,6,10,12,14;1|2|1|12|1|12|2|1|2|12|1|12|1|1X
1034;gain;gain;T1=14|T2=5|T3=0;10;0;0;0;0.00534759;0.03743316;2,3,6,11,14;1|12|12|1|1|X2|1|1|2|1|12|2|1|1X
1034;top2_probability;top2_probability;T1=14|T2=5|T3=0;10;0;0;0;0.00534759;0.03743316;2,3,6,11,14;1|12|12|1|1|X2|1|1|2|1|12|2|1|1X
1034;uncertainty;uncertainty;T1=14|T2=5|T3=0;10;0;0;0;0.00534759;0.04278075;2,3,6,11,14;1|12|12|1|1|X2|1|1|2|1|12|2|1|1X
1034;margin;margin;T1=14|T2=5|T3=0;10;0;0;0;0.00534759;0.03208556;2,3,6,11,14;1|12|12|1|1|X2|1|1|2|1|12|2|1|1X
1034;ratio;ratio;T1=14|T2=5|T3=0;10;0;0;0;0.00534759;0.03208556;2,3,6,11,14;1|12|12|1|1|X2|1|1|2|1|12|2|1|1X
1034;hist_top1;hist_top1;T1=14|T2=5|T3=0;10;0;0;0;0.00000000;0.03208556;1,2,6,7,10;1X|12|1|1|1|X2|1X|1|2|1X|1|2|1|1
1034;hist_top2;hist_top2;T1=14|T2=5|T3=0;10;0;0;0;0.00534759;0.03743316;1,2,7,10,14;1X|12|1|1|1|2|1X|1|2|1X|1|2|1|1X
1034;exact;exact;T1=14|T2=5|T3=0;10;0;0;0;0.00534759;0.03743316;2,3,6,11,14;1|12|12|1|1|X2|1|1|2|1|12|2|1|1X
1035;gain;gain;T1=14|T2=5|T3=0;10;0;0;0;0.00531915;0.03723404;1,5,7,9,13;12|2|1|1|12|2|12|2|1X|1|1|2|12|2
1035;top2_probability;top2_probability;T1=14|T2=5|T3=0;10;0;0;0;0.00531915;0.03723404;1,5,7,9,13;12|2|1|1|12|2|12|2|1X|1|1|2|12|2
1035;uncertainty;uncertainty;T1=14|T2=5|T3=0;10;0;0;0;0.00531915;0.04255319;1,5,7,9,13;12|2|1|1|12|2|12|2|1X|1|1|2|12|2
1035;margin;margin;T1=14|T2=5|T3=0;10;0;0;0;0.00531915;0.03191489;1,5,7,9,13;12|2|1|1|12|2|12|2|1X|1|1|2|12|2
1035;ratio;ratio;T1=14|T2=5|T3=0;10;0;0;0;0.00531915;0.03191489;1,5,7,9,13;12|2|1|1|12|2|12|2|1X|1|1|2|12|2
1035;hist_top1;hist_top1;T1=14|T2=5|T3=0;10;0;0;0;0.00000000;0.03191489;1,2,6,7,10;12|X2|1|1|1|X2|12|2|1|1X|1|2|1|2
1035;hist_top2;hist_top2;T1=14|T2=5|T3=0;10;0;0;0;0.00531915;0.03723404;1,2,7,10,14;12|X2|1|1|1|2|12|2|1|1X|1|2|1|X2
1035;exact;exact;T1=14|T2=5|T3=0;10;0;0;0;0.00531915;0.03723404;1,5,7,9,13;12|2|1|1|12|2|12|2|1X|1|1|2|12|2
1036;gain;gain;T1=14|T2=5|T3=0;11;0;0;0;0.00529101;0.03703704;1,9,10,11,12;12|1|1|2|1|1|1|2|12|12|12|12|1|1
1036;top2_probability;top2_probability;T1=14|T2=5|T3=0;11;0;0;0;0.00529101;0.03703704;1,9,10,11,12;12|1|1|2|1|1|1|2|12|12|12|12|1|1
1036;uncertainty;uncertainty;T1=14|T2=5|T3=0;11;0;0;0;0.00529101;0.04232804;1,9,10,11,12;12|1|1|2|1|1|1|2|12|12|12|12|1|1
1036;margin;margin;T1=14|T2=5|T3=0;11;0;0;0;0.00529101;0.03174603;1,9,10,11,12;12|1|1|2|1|1|1|2|12|12|12|12|1|1
1036;ratio;ratio;T1=14|T2=5|T3=0;11;0;0;0;0.00529101;0.03174603;1,9,10,11,12;12|1|1|2|1|1|1|2|12|12|12|12|1|1
1036;hist_top1;hist_top1;T1=14|T2=5|T3=0;11;0;0;0;0.00000000;0.03174603;1,2,6,7,10;12|1X|1|2|1|1X|1X|2|1|12|1|2|1|1
1036;hist_top2;hist_top2;T1=14|T2=5|T3=0;11;0;0;0;0.00529101;0.03703704;1,2,7,10,14;12|1X|1|2|1|1|1X|2|1|12|1|2|1|1X
1036;exact;exact;T1=14|T2=5|T3=0;11;0;0;0;0.00529101;0.03703704;1,9,10,11,12;12|1|1|2|1|1|1|2|12|12|12|12|1|1
1037;gain;gain;T1=14|T2=5|T3=0;8;0;0;0;0.00526316;0.03684211;4,5,6,13,14;1|2|1|1X|X2|12|1|2|1|2|2|2|12|1X
1037;top2_probability;top2_probability;T1=14|T2=5|T3=0;8;0;0;0;0.00526316;0.03684211;4,5,6,13,14;1|2|1|1X|X2|12|1|2|1|2|2|2|12|1X
1037;uncertainty;uncertainty;T1=14|T2=5|T3=0;9;0;0;0;0.00526316;0.04210526;4,5,6,11,13;1|2|1|1X|X2|12|1|2|1|2|12|2|12|1
1037;margin;margin;T1=14|T2=5|T3=0;9;0;0;0;0.00526316;0.03157895;4,5,6,11,13;1|2|1|1X|X2|12|1|2|1|2|12|2|12|1
1037;ratio;ratio;T1=14|T2=5|T3=0;9;0;0;0;0.00526316;0.03157895;4,5,6,11,13;1|2|1|1X|X2|12|1|2|1|2|12|2|12|1
1037;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00000000;0.03157895;1,2,6,7,10;1X|X2|1|1|2|12|1X|2|1|X2|2|2|1|1
1037;hist_top2;hist_top2;T1=14|T2=5|T3=0;9;0;0;0;0.00526316;0.03684211;1,2,7,10,14;1X|X2|1|1|2|2|1X|2|1|X2|2|2|1|1X
1037;exact;exact;T1=14|T2=5|T3=0;9;0;0;0;0.00526316;0.03684211;4,5,6,11,13;1|2|1|1X|X2|12|1|2|1|2|12|2|12|1
1038;gain;gain;T1=14|T2=5|T3=0;7;0;0;0;0.00523560;0.03664921;5,6,7,8,9;1|2|2|1|1X|12|12|1X|12|1|1|2|1|1
1038;top2_probability;top2_probability;T1=14|T2=5|T3=0;7;0;0;0;0.00523560;0.03664921;5,6,7,8,9;1|2|2|1|1X|12|12|1X|12|1|1|2|1|1
1038;uncertainty;uncertainty;T1=14|T2=5|T3=0;7;0;0;0;0.00523560;0.04188482;5,6,7,8,9;1|2|2|1|1X|12|12|1X|12|1|1|2|1|1
1038;margin;margin;T1=14|T2=5|T3=0;7;0;0;0;0.00523560;0.03141361;5,6,7,8,9;1|2|2|1|1X|12|12|1X|12|1|1|2|1|1
1038;ratio;ratio;T1=14|T2=5|T3=0;7;0;0;0;0.00523560;0.03141361;5,6,7,8,9;1|2|2|1|1X|12|12|1X|12|1|1|2|1|1
1038;hist_top1;hist_top1;T1=14|T2=5|T3=0;6;0;0;0;0.00000000;0.03141361;1,2,6,7,10;1X|X2|2|1|1|12|12|1|1|1X|1|2|1|1
1038;hist_top2;hist_top2;T1=14|T2=5|T3=0;6;0;0;0;0.00523560;0.03664921;1,2,7,10,14;1X|X2|2|1|1|1|12|1|1|1X|1|2|1|1X
1038;exact;exact;T1=14|T2=5|T3=0;7;0;0;0;0.00523560;0.03664921;5,6,7,8,9;1|2|2|1|1X|12|12|1X|12|1|1|2|1|1
1039;gain;gain;T1=14|T2=5|T3=0;9;0;0;0;0.00520833;0.03645833;5,9,12,13,14;2|1|1|1|X2|1|2|1|12|2|1|12|12|1X
1039;top2_probability;top2_probability;T1=14|T2=5|T3=0;9;0;0;0;0.00520833;0.03645833;5,9,12,13,14;2|1|1|1|X2|1|2|1|12|2|1|12|12|1X
1039;uncertainty;uncertainty;T1=14|T2=5|T3=0;8;0;0;0;0.00520833;0.04166667;1,9,12,13,14;X2|1|1|1|2|1|2|1|12|2|1|12|12|1X
1039;margin;margin;T1=14|T2=5|T3=0;9;0;0;0;0.00520833;0.03125000;5,9,12,13,14;2|1|1|1|X2|1|2|1|12|2|1|12|12|1X
1039;ratio;ratio;T1=14|T2=5|T3=0;9;0;0;0;0.00520833;0.03125000;5,9,12,13,14;2|1|1|1|X2|1|2|1|12|2|1|12|12|1X
1039;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00000000;0.03125000;1,2,6,7,10;X2|1X|1|1|2|1X|X2|1|1|X2|1|1|2|1
1039;hist_top2;hist_top2;T1=14|T2=5|T3=0;8;0;0;0;0.00520833;0.03645833;1,2,7,10,14;X2|1X|1|1|2|1|X2|1|1|X2|1|1|2|1X
1039;exact;exact;T1=14|T2=5|T3=0;9;0;0;0;0.00520833;0.03645833;5,9,12,13,14;2|1|1|1|X2|1|2|1|12|2|1|12|12|1X
1040;gain;gain;T1=14|T2=5|T3=0;11;0;0;0;0.00518135;0.03626943;1,7,9,12,13;X2|1|1|1|1|1|12|1|1X|2|1|1X|X2|1
1040;top2_probability;top2_probability;T1=14|T2=5|T3=0;11;0;0;0;0.00518135;0.03626943;1,7,9,12,13;X2|1|1|1|1|1|12|1|1X|2|1|1X|X2|1
1040;uncertainty;uncertainty;T1=14|T2=5|T3=0;11;0;0;0;0.00518135;0.04145078;1,7,9,12,13;X2|1|1|1|1|1|12|1|1X|2|1|1X|X2|1
1040;margin;margin;T1=14|T2=5|T3=0;11;0;0;0;0.00518135;0.03108808;1,7,9,12,13;X2|1|1|1|1|1|12|1|1X|2|1|1X|X2|1
1040;ratio;ratio;T1=14|T2=5|T3=0;11;0;0;0;0.00518135;0.03108808;1,7,9,12,13;X2|1|1|1|1|1|12|1|1X|2|1|1X|X2|1
1040;hist_top1;hist_top1;T1=14|T2=5|T3=0;10;0;0;0;0.00000000;0.03108808;1,2,6,7,10;X2|1X|1|1|1|1X|12|1|1|X2|1|1|2|1
1040;hist_top2;hist_top2;T1=14|T2=5|T3=0;11;0;0;0;0.00518135;0.03626943;1,2,7,10,14;X2|1X|1|1|1|1|12|1|1|X2|1|1|2|1X
1040;exact;exact;T1=14|T2=5|T3=0;11;0;0;0;0.00518135;0.03626943;1,7,9,12,13;X2|1|1|1|1|1|12|1|1X|2|1|1X|X2|1
1041;gain;gain;T1=14|T2=5|T3=0;11;0;0;0;0.00515464;0.03608247;1,6,7,9,12;12|1|1|2|1|X2|12|1|12|1|2|1X|1|2
1041;top2_probability;top2_probability;T1=14|T2=5|T3=0;11;0;0;0;0.00515464;0.03608247;1,6,7,9,12;12|1|1|2|1|X2|12|1|12|1|2|1X|1|2
1041;uncertainty;uncertainty;T1=14|T2=5|T3=0;11;0;0;0;0.00515464;0.04123711;1,6,7,9,12;12|1|1|2|1|X2|12|1|12|1|2|1X|1|2
1041;margin;margin;T1=14|T2=5|T3=0;11;0;0;0;0.00515464;0.03092784;1,6,7,9,12;12|1|1|2|1|X2|12|1|12|1|2|1X|1|2
1041;ratio;ratio;T1=14|T2=5|T3=0;11;0;0;0;0.00515464;0.03092784;1,6,7,9,12;12|1|1|2|1|X2|12|1|12|1|2|1X|1|2
1041;hist_top1;hist_top1;T1=14|T2=5|T3=0;11;0;0;0;0.00000000;0.03092784;1,2,6,7,10;12|1X|1|2|1|X2|12|1|1|1X|2|1|1|2
1041;hist_top2;hist_top2;T1=14|T2=5|T3=0;11;0;0;0;0.00515464;0.03608247;1,2,7,10,14;12|1X|1|2|1|2|12|1|1|1X|2|1|1|X2
1041;exact;exact;T1=14|T2=5|T3=0;11;0;0;0;0.00515464;0.03608247;1,6,7,9,12;12|1|1|2|1|X2|12|1|12|1|2|1X|1|2
1042;gain;gain;T1=14|T2=5|T3=0;11;0;0;0;0.00512821;0.03589744;1,2,5,6,13;12|X2|1|2|1X|12|2|1|2|2|1|1|12|2
1042;top2_probability;top2_probability;T1=14|T2=5|T3=0;11;0;0;0;0.00512821;0.03589744;1,2,5,6,13;12|X2|1|2|1X|12|2|1|2|2|1|1|12|2
1042;uncertainty;uncertainty;T1=14|T2=5|T3=0;11;0;0;0;0.00512821;0.04102564;1,2,5,6,13;12|X2|1|2|1X|12|2|1|2|2|1|1|12|2
1042;margin;margin;T1=14|T2=5|T3=0;11;0;0;0;0.00512821;0.03076923;1,2,5,6,13;12|X2|1|2|1X|12|2|1|2|2|1|1|12|2
1042;ratio;ratio;T1=14|T2=5|T3=0;11;0;0;0;0.00512821;0.03076923;1,2,5,6,13;12|X2|1|2|1X|12|2|1|2|2|1|1|12|2
1042;hist_top1;hist_top1;T1=14|T2=5|T3=0;9;0;0;0;0.00000000;0.03076923;1,2,6,7,10;12|X2|1|2|1|12|X2|1|2|X2|1|1|2|2
1042;hist_top2;hist_top2;T1=14|T2=5|T3=0;9;0;0;0;0.00512821;0.03589744;1,2,7,10,14;12|X2|1|2|1|2|X2|1|2|X2|1|1|2|X2
1042;exact;exact;T1=14|T2=5|T3=0;11;0;0;0;0.00512821;0.03589744;1,2,5,6,13;12|X2|1|2|1X|12|2|1|2|2|1|1|12|2
1043;gain;gain;T1=14|T2=5|T3=0;9;0;0;0;0.00510204;0.03571429;1,2,6,9,10;12|12|1|2|1|12|1|1|1X|12|1|1|1|1
